question_id,category,mode,expected,answer,exact_match,numeric_preservation,active_truth,gold_recall,input_tokens,kept_blocks,ttft_ms
Q0397,D,full,"06 October 2027 and $355,000","According to the information provided in the DOC_0013 document, Project WARP-397 has an ""Active Delivery Date"" of October 6, 2027, and a ""Budget"" amount of $355,000.",false,false,false,true,6455,50,5461.87
Q0397,D,visibility,"06 October 2027 and $355,000","According to the context provided, Project WARP-397 has an active delivery date of October 6, 2027, and a budget of $355,000.",false,false,false,true,1758,16,2221.69
Q0397,D,random,"06 October 2027 and $355,000","To answer this question, I'll need more information about the specific details of Project WARP-397 and the relevant project management software or tool that provides this information. Without this additional context, it's not possible to determine the exact active delivery date and budget associated with Project WARP-397.",false,false,false,false,1899,16,4980.13
Q0397,D,bm25,"06 October 2027 and $355,000","Based on the information provided in the context, the active delivery date and budget for Project WARP-397 are as follows:

Active Delivery Date: 06 October 2027
Budget: $355,000",false,true,false,true,1754,16,2712.03
Q0398,D,full,"23 June 2027 and $344,000","Based on the information provided in the DOC_0013 document:

- The project is titled ""XENON-398""
- It has an Active Delivery Date (ADD) of June 23, 2027
- The total Budget for this project is stated as $3",false,false,false,true,6456,50,5676.09
Q0398,D,visibility,"23 June 2027 and $344,000","According to the given context, Project XENON-398 has an Active Delivery Date of 23 June 2027 and a Budget of $344,000.",false,true,false,true,1761,16,2169.77
Q0398,D,random,"23 June 2027 and $344,000","Based on the information provided, the active delivery date and budget for Project XENON-398 were:

Active Delivery Date: 23 June 2027
Budget: $2,000,000",false,false,false,false,1843,16,2525.22
Q0398,D,bm25,"23 June 2027 and $344,000","Based on the information provided in the context, Project XENON-398 is active from June 23, 2027, with a budget of $344,000.",false,true,false,true,1752,16,2307.38
Q0399,D,full,"02 January 2027 and $838,000","Based on the information provided in the DOC_0009 document:

1. Active delivery date: ""Fact ID: F-0399-A""
2. Budget: ""$838,000""

So the active delivery date for Project ZENITH-399 is 02",false,false,false,true,6456,50,5676.99
Q0399,D,visibility,"02 January 2027 and $838,000","According to the given context, Project ZENITH-399 has an active delivery date of January 2, 2027, and a budget of $838,000.",false,false,false,true,1763,16,2410.85
Q0399,D,random,"02 January 2027 and $838,000","According to the given context, Project ZENITH-399 has an active delivery date of 2023-10-01 and a budget of $2,295,000.",false,false,false,false,1916,16,2524.78
Q0399,D,bm25,"02 January 2027 and $838,000","The active delivery date and budget for Project ZENITH-399 are as follows:

Fact ID: F-0399-A (active delivery date)
Budget: $838,000

For Project ZENITH-399, the active delivery date is January 2,",false,false,false,true,1753,16,3355.05
Q0400,E,full,16 July 2027,"According to the document, Project APEX-400 has an Active Delivery Date of 27 November 2027.",false,false,false,true,6454,50,3802.56
Q0400,E,visibility,16 July 2027,"According to the context, the active delivery date for Project APEX-400 is 27 November 2027.",false,false,false,true,1563,16,1899.58
Q0400,E,random,16 July 2027,"According to the information provided, the active delivery date for Project APEX-400 is 27 November 2027.",false,false,false,false,1708,16,1958.09
Q0400,E,bm25,16 July 2027,"Based on the information provided, Project APEX-400 has an active delivery date of 27 November 2027. This can be seen in the ""Active delivery date"" field under each document (DOC_0000, DOC_0001, etc.).",false,false,false,true,1552,16,4043.39
Q0401,E,full,24 May 2027,"According to the provided information, Project BEACON-401 has an ""active delivery date"" of 05 May 2027. This indicates that the project is currently in progress and is expected to be completed by this date.",false,false,false,true,6454,50,5205.45
Q0401,E,visibility,24 May 2027,"According to the given context, the active delivery date for Project BEACON-401 (the last one) is 20 July 2027.",false,false,false,true,1558,16,2150.99
Q0401,E,random,24 May 2027,"To determine the active delivery date for Project BEACON-401, I'll need to review the provided information:

1. I found two projects with the same name (BEACON-401) in the given text.
2. Both projects mention that they have an active delivery date of 1",false,false,false,false,1917,16,3317.41
Q0401,E,bm25,24 May 2027,"According to the given context, the active delivery date for Project BEACON-401 is 05 May 2027.",false,false,false,true,1555,16,1640.20
Q0402,E,full,03 February 2027,"Based on the information provided, Project CHRONOS-402 has an active delivery date of 07 July 2027. This means that the project is currently in progress with no specific end date set, as it was originally planned to be completed by 07/07/20",false,false,false,true,6454,50,5838.00
Q0402,E,visibility,03 February 2027,The active delivery date for Project CHRONOS-402 is 07 July 2027.,false,false,false,true,1566,16,1575.57
Q0402,E,random,03 February 2027,The active delivery date for Project CHRONOS-402 is 03 February 2027.,true,true,true,true,1834,16,1524.78
Q0402,E,bm25,03 February 2027,"Based on the information provided in the context, Project CHRONOS-402 has an Active Delivery Date of 07 July 2027. This is mentioned at the beginning of the DOC_0000 section, which lists various projects under the marketing, operations, engineering, legal departments.",false,false,false,true,1559,16,3264.06
Q0403,E,full,15 May 2027,"According to the document, Project DAWN-403 has an active delivery date of 15 May 2027.",false,true,false,true,6453,50,3787.39
Q0403,E,visibility,15 May 2027,"Based on the information provided in the context, the active delivery date for Project DAWN-403 is:

28 July 2027",false,false,false,true,1554,16,1644.87
Q0403,E,random,15 May 2027,"According to the context, the active delivery date for Project DAWN-403-A is 28 July 2027.",false,false,false,false,1848,16,1616.14
Q0403,E,bm25,15 May 2027,"Based on the information provided, the active delivery date for Project DAWN-403 is 28 July 2027.",false,false,false,true,1558,16,1554.90
Q0404,E,full,10 July 2027,"According to the provided context, Project ECLIPSE-404 has an active delivery date of 20 September 2027. This information can be found in the document's last section titled ""FACT_ID: F-0404-D"" under the ""Active delivery date:"" row.",false,false,false,true,6455,50,5843.77
Q0404,E,visibility,10 July 2027,The active delivery date for Project ECLIPSE-404 is 10 July 2027.,true,true,true,true,1562,16,1621.05
Q0404,E,random,10 July 2027,"According to the information provided, Project ECLIPSE-404 has an Active Delivery Date of 19 June 2027.",false,false,false,false,1854,16,1942.85
Q0404,E,bm25,10 July 2027,"According to the information provided in the context, Project ECLIPSE-404 has an active delivery date of 20 September 2027.",false,false,false,true,1564,16,1865.51
Q0405,E,full,09 September 2027,"According to the context, Project FALCON-405 has an active delivery date of September 12, 2027.",false,false,false,true,6454,50,3844.51
Q0405,E,visibility,09 September 2027,"According to the given context, the active delivery date for Project FALCON-405 is 12 September 2027.",false,false,false,true,1564,16,1714.58
Q0405,E,random,09 September 2027,"According to the given context, Project FALCON-405 has an active delivery date of 16 September 2027.",false,false,false,false,1777,16,1707.34
Q0405,E,bm25,09 September 2027,The active delivery date for Project FALCON-405 is 12 September 2027.,false,false,false,true,1547,16,1696.26
Q0406,E,full,21 October 2027,"Based on the information provided, Project GENESIS-406 has an active delivery date of 21 October 2027. This can be seen in the first sentence of the document, which states ""Fact ID: F-0406.""",false,true,false,true,6453,50,5369.13
Q0406,E,visibility,21 October 2027,"According to the given context, the active delivery date for Project GENESIS-406 is 21 October 2027.",true,true,true,true,1546,16,1986.15
Q0406,E,random,21 October 2027,The active delivery date for Project GENESIS-406 was 10 February 2027.,false,false,false,false,1840,16,1594.07
Q0406,E,bm25,21 October 2027,"Based on the information provided in the context, the active delivery date for Project GENESIS-406 is 21 October 2027.",false,true,false,true,1551,16,1861.10
Q0407,E,full,13 August 2027,"According to the document, Project HELIOS-407 has an active delivery date of 03 November 2027.",false,false,false,true,6453,50,3740.28
Q0407,E,visibility,13 August 2027,The active delivery date for Project HELIOS-407 is 03 November 2027.,false,false,false,true,1550,16,1347.14
Q0407,E,random,13 August 2027,"Based on the given context, Project HELIOS-407 has an active delivery date of December 14, 2023.",false,false,false,false,1904,16,1700.53
Q0407,E,bm25,13 August 2027,"According to the context, Project HELIOS-407 has an active delivery date of 03 November 2027.",false,false,false,true,1550,16,1826.16
Q0408,E,full,16 June 2027,"Based on the information provided in the DOC_0010 document, the active delivery date for Project IRIS-408 is ""12 November 2027"". This means that projects with this project ID are currently being developed or completed as of that date.",false,false,false,true,6453,50,5479.61
Q0408,E,visibility,16 June 2027,The active delivery date for Project IRIS-408 is 12 November 2027.,false,false,false,true,1569,16,1462.90
Q0408,E,random,16 June 2027,The active delivery date for Project IRIS-408-B is 01 May 2027.,false,false,false,false,1844,16,1447.32
Q0408,E,bm25,16 June 2027,"Based on the information provided in the context, the active delivery date for Project IRIS-408 is:

01 May 2027

This can be inferred from the fact that the context lists Project IRIS-408 as having an ""Active delivery date"" of 01 May",false,false,false,true,1553,16,3189.90
Q0409,E,full,04 August 2027,"Based on the information provided in the DOC_0010 document, the active delivery date for Project JUPITER-409 is stated as ""FACT_ID: F-0409"". This indicates that Project JUPITER-409 has an active delivery date of 12 November",false,false,false,true,6454,50,5826.79
Q0409,E,visibility,04 August 2027,"According to the given context, Project JUPITER-409 has an active delivery date of 04 August 2027.",false,true,false,true,1563,16,1595.41
Q0409,E,random,04 August 2027,"According to the given context, the active delivery date for Project JUPITER-409 is 04 August 2027.",false,true,false,true,1848,16,1711.56
Q0409,E,bm25,04 August 2027,"Based on the information provided in the context, the active delivery date for Project JUPITER-409 is:

1. **FACT_ID:** F-0409  
   - **Project:** JUPITER-409  
   - **Active Delivery Date:** 04 August 20",false,false,false,true,1557,16,3220.44
Q0410,E,full,17 February 2027,"According to the DOC_0000 document, Project KRONOS-410 has an active delivery date of 13 April 2027.",false,false,false,true,6454,50,4148.99
Q0410,E,visibility,17 February 2027,"According to the context, Project KRONOS-410 has an active delivery date of July 8, 2027.",false,false,false,true,1552,16,1542.78
Q0410,E,random,17 February 2027,The active delivery date for Project KRONOS-410 is 17 February 2027.,true,true,true,true,1834,16,1372.97
Q0410,E,bm25,17 February 2027,"According to the information provided, Project KRONOS-410 has an active delivery date of 13 April 2027.",false,false,false,true,1548,16,1578.31
Q0411,E,full,08 May 2027,"Based on the information provided, Project LUNA-411 has an active delivery date of 09 October 2027.",false,false,false,true,6454,50,3827.69
Q0411,E,visibility,08 May 2027,"According to the given information, Project LUNA-411 has an active delivery date of 09 October 2027.",false,false,false,true,1559,16,1663.65
Q0411,E,random,08 May 2027,"According to the information provided, the active delivery date for Project LUNA-411 was 08 May 2027.",false,true,false,true,1694,16,1667.43
Q0411,E,bm25,08 May 2027,"According to the given information, Project LUNA-411 has an active delivery date of 08 May 2027.",false,true,false,true,1561,16,1622.56
Q0412,E,full,12 May 2027,"According to the document, Project METEOR-412 has an ""active delivery date"" of 12 May 2027. This indicates that the project is currently in progress but is still being developed or finalized at this time.",false,true,false,true,6454,50,5106.91
Q0412,E,visibility,12 May 2027,The active delivery date for Project METEOR-412-A is 12 May 2027.,true,true,true,true,1567,16,1484.60
Q0412,E,random,12 May 2027,The active delivery date for Project METEOR-412 is 12 May 2027.,true,true,true,true,1835,16,1424.17
Q0412,E,bm25,12 May 2027,The active delivery date for Project METEOR-412 is 12 May 2027.,true,true,true,true,1564,16,1485.19
Q0413,E,full,01 October 2027,"Based on the information provided, Project NEXUS-413 has an active delivery date of 09 January 2027.",false,false,false,true,6454,50,3835.56
Q0413,E,visibility,01 October 2027,"According to the given context, Project NEXUS-413 has an active delivery date of 09 January 2027.",false,false,false,true,1560,16,1579.26
Q0413,E,random,01 October 2027,The active delivery date for Project NEXUS-413 is 01 October 2027.,true,true,true,true,1707,16,1377.30
Q0413,E,bm25,01 October 2027,The active delivery date for Project NEXUS-413 is 08 March 2027.,false,false,false,true,1552,16,1294.27
Q0414,E,full,06 January 2027,"Based on the information provided, Project ORION-414 has an ""active delivery date"" of 06 January 2027. This means that the project is currently underway but has not yet been finalized or completed by this date.",false,true,false,true,6453,50,5150.29
Q0414,E,visibility,06 January 2027,The active delivery date for Project ORION-414 is 06 January 2027.,true,true,true,true,1551,16,1419.92
Q0414,E,random,06 January 2027,"According to the context, the active delivery date for Project ORION-414 was 10 November 2027.",false,false,false,false,1765,16,1727.20
Q0414,E,bm25,06 January 2027,"According to the context, Project ORION-414 has an active delivery date of 06 January 2027.",true,true,true,true,1542,16,1493.82
Q0415,E,full,02 May 2027,"According to the given context, the active delivery date for Project PHOENIX-415 is ""16 August 2027"".",false,false,false,true,6455,50,3911.77
Q0415,E,visibility,02 May 2027,"According to the given context, Project PHOENIX-415 has an active delivery date of 16 August 2027.",false,false,false,true,1573,16,1646.24
Q0415,E,random,02 May 2027,The active delivery date for Project PHOENIX-415 is 16 August 2027.,false,false,false,false,1778,16,1537.41
Q0415,E,bm25,02 May 2027,The active delivery date for Project PHOENIX-415 is 16 August 2027.,false,false,false,true,1566,16,1304.01
Q0416,E,full,01 January 2027,"According to the given context, Project QUASAR-416 has an ""active delivery date"" of 09 February 2027. This information can be found in DOC_0016, which states that this project is ""ACTIVE.""",false,false,false,true,6454,50,5392.47
Q0416,E,visibility,01 January 2027,"According to the context, Project QUASAR-416 has an active delivery date of 09 February 2027.",false,false,false,true,1559,16,1746.79
Q0416,E,random,01 January 2027,The active delivery date for Project QUASAR-416 is 13 May 2027.,false,false,false,true,1636,16,1601.91
Q0416,E,bm25,01 January 2027,"Based on the information provided in the context, Project QUASAR-416 has an active delivery date of 13 May 2027.",false,false,false,true,1564,16,2077.38
Q0417,E,full,23 March 2027,"According to the provided context, Project RADAR-417 has an ""active delivery date"" of 23 March 2027. This information is stated directly in the first sentence of the document, which refers to Project RADAR-417 as being under construction or development at that time.",false,true,false,true,6453,50,5914.02
Q0417,E,visibility,23 March 2027,The active delivery date for Project RADAR-417 is 23 March 2027.,true,true,true,true,1555,16,1294.30
Q0417,E,random,23 March 2027,"According to the information provided, the active delivery date for Project RADAR-417 was 05 February 2027.",false,false,false,false,1703,16,1742.38
Q0417,E,bm25,23 March 2027,"Based on the information provided in the DOC_0013, FACT_ID: F-0417-D, Project: RADAR-417-Legacy, the active delivery date for this project is 05 February 2027.",false,false,false,true,1555,16,4022.19
Q0418,E,full,07 January 2027,"Based on the information provided, Project SIRIUS-418 has an active delivery date of 23 November 2027. This can be inferred from the fact that it appears in DOC_0004 (Fact ID: F-0418-D), which indicates this project",false,false,false,true,6455,50,5858.99
Q0418,E,visibility,07 January 2027,The active delivery date for Project SIRIUS-418 is 23 November 2027.,false,false,false,true,1581,16,1519.08
Q0418,E,random,07 January 2027,"According to the information provided in the DOC_0041 context, the active delivery date for Project SIRIUS-418-A is 02 August 2027.",false,false,false,false,1836,16,2291.81
Q0418,E,bm25,07 January 2027,"Based on the information provided in the context, Project SIRIUS-418 has an active delivery date of 23 November 2027.",false,false,false,true,1565,16,2237.25
Q0419,E,full,21 March 2027,"According to the information provided, Project TITAN-419 has an active delivery date of 04 January 2027. This can be seen in the ""Active delivery date"" section under DOC_0018 (Fact ID: F-0419-D).",false,false,false,true,6454,50,5771.42
Q0419,E,visibility,21 March 2027,The active delivery date for Project TITAN-419 is 04 January 2027.,false,false,false,true,1558,16,1796.61
Q0419,E,random,21 March 2027,The active delivery date for Project TITAN-419 was 28 June 2027.,false,false,false,false,1779,16,1635.41
Q0419,E,bm25,21 March 2027,"According to the information provided, the active delivery date for Project TITAN-419 is 28 June 2027.",false,false,false,true,1559,16,2128.90
Q0420,E,full,27 July 2027,"According to the information provided, Project URANUS-420 has an ""active delivery date"" of 27 July 2027.",false,true,false,true,6454,50,4015.16
Q0420,E,visibility,27 July 2027,"According to the information provided, Project URANUS-420-A has an active delivery date of 20 January 2027.",false,false,false,true,1569,16,1645.41
Q0420,E,random,27 July 2027,The active delivery date for Project URANUS-420 is 27 July 2027.,true,true,true,true,1771,16,1405.37
Q0420,E,bm25,27 July 2027,"Based on the information provided, Project URANUS-420 has an active delivery date of 27 July 2027.",false,true,false,true,1547,16,1658.23
Q0421,E,full,05 November 2027,"According to the information provided, Project VEGA-421 has an active delivery date of 10 April 2027. This can be seen in the fact that the ""Project"" section lists ""VEGA-421-B"", which indicates this is a specific project within the larger VEGA",false,false,false,true,6453,50,5796.69
Q0421,E,visibility,05 November 2027,The active delivery date for Project VEGA-421 is 10 April 2027.,false,false,false,true,1559,16,1327.14
Q0421,E,random,05 November 2027,The active delivery date for Project VEGA-421 is 08 January 2027.,false,false,false,false,1766,16,1330.87
Q0421,E,bm25,05 November 2027,"Based on the information provided in the DOC_0000 context, Project VEGA-421 has an active delivery date of 08 January 2027.",false,false,false,true,1546,16,2145.14
Q0422,E,full,07 March 2027,"According to the information provided, Project WARP-422 has an ""active delivery date"" of 10 January 2027. This indicates that it is currently in the process of being developed or implemented, with the deadline set for this specific project.",false,false,false,true,6453,50,5372.30
Q0422,E,visibility,07 March 2027,"According to the context, the active delivery date for Project WARP-422 (which is listed as ""WARP-422-Mobile"" in the list) is 10 January 2027.",false,false,false,true,1553,16,2342.88
Q0422,E,random,07 March 2027,"According to the context, Project WARP-422 has an Active Delivery Date of 10 January 2027.",false,false,false,false,1705,16,1523.50
Q0422,E,bm25,07 March 2027,"According to the information provided, Project WARP-422 has an active delivery date of 08 April 2027.",false,false,false,true,1552,16,1550.71
Q0423,E,full,28 February 2027,"According to the given information, Project XENON-423 has an ""active delivery date"" of 28 February 2027. This indicates that it is currently in the process of being developed or implemented by one or more departments.",false,true,false,true,6454,50,5164.43
Q0423,E,visibility,28 February 2027,"According to the given context, the active delivery date for Project XENON-423 is 28 February 2027.",true,true,true,true,1569,16,1702.95
Q0423,E,random,28 February 2027,"According to the given context, the active delivery date for Project XENON-423 was 04 June 2027.",false,false,false,false,1703,16,1801.67
Q0423,E,bm25,28 February 2027,"Based on the information provided in the context, the active delivery date for Project XENON-423 is 28 February 2027.",false,true,false,true,1564,16,2020.76
Q0424,E,full,16 September 2027,"According to the document, Project ZENITH-424 has an ""Active Delivery Date"" of 22 October 2027. This means that it's currently being developed or implemented as of this moment, with a planned end date of October 2027.",false,false,false,true,6454,50,5640.72
Q0424,E,visibility,16 September 2027,"According to the context, the active delivery date for Project ZENITH-424 was 22 October 2027.",false,false,false,true,1559,16,1528.52
Q0424,E,random,16 September 2027,The active delivery date for Project ZENITH-424-A is 27 June 2027.,false,false,false,false,1769,16,1467.31
Q0424,E,bm25,16 September 2027,The active delivery date for Project ZENITH-424 is 16 September 2027.,true,true,true,true,1552,16,1284.74
Q0425,E,full,27 May 2027,"According to the given information, Project APEX-425 has an active delivery date of ""20 September 2027"". This indicates that the project is currently being developed or implemented as of this specific date.",false,false,false,true,6454,50,5065.31
Q0425,E,visibility,27 May 2027,"According to the context, Project APEX-425 has an active delivery date of 03 May 2027.",false,false,false,true,1566,16,2091.61
Q0425,E,random,27 May 2027,"According to the information provided, Project APEX-425 is currently in the ""ACTIVE"" state with an active delivery date of 11 June 2027.",false,false,false,false,1850,16,2638.44
Q0425,E,bm25,27 May 2027,"According to the context, the active delivery date for Project APEX-425 is 20 September 2027.",false,false,false,true,1560,16,1811.01
Q0426,E,full,04 March 2027,"According to the document, Project BEACON-426 has an ""Active Delivery Date"" of 16 May 2027.",false,false,false,true,6454,50,4035.70
Q0426,E,visibility,04 March 2027,"Based on the information provided in the context, Project BEACON-426 has an active delivery date of 16 May 2027.",false,false,false,true,1560,16,1743.32
Q0426,E,random,04 March 2027,"According to the context, Project BEACON-426 has an Active Delivery Date of 14 October 2027.",false,false,false,false,1720,16,1705.36
Q0426,E,bm25,04 March 2027,"Based on the information provided in the given context, the active delivery date for Project BEACON-426 is:

14 October 2027

This can be found in the first entry of the document, which lists several projects with their respective facts IDs (F-0426-D).",false,false,false,true,1556,16,3210.52
Q0427,E,full,03 October 2027,"According to the document, Project CHRONOS-427 has an active delivery date of ""20 April 2027"".",false,false,false,true,6454,50,3843.47
Q0427,E,visibility,03 October 2027,"According to the given context, Project CHRONOS-427 has an active delivery date of 03 October 2027.",true,true,true,true,1566,16,1782.57
Q0427,E,random,03 October 2027,"To determine the active delivery date for Project CHRONOS-427, I'll need to analyze the given context for this specific project. However, in order to provide an accurate answer, I would need access to more detailed information about the project timeline, milestones, deadlines, and any relevant data points beyond what's",false,false,false,false,1912,16,3722.32
Q0427,E,bm25,03 October 2027,"Based on the information provided, the active delivery date for Project CHRONOS-427 is 03 October 2027.",false,true,false,true,1564,16,1885.07
Q0428,E,full,26 March 2027,"Based on the information provided, the active delivery date for Project DAWN-428 is 04 April 2027.",false,false,false,true,6453,50,3767.81
Q0428,E,visibility,26 March 2027,"According to the given information, the active delivery date for Project DAWN-428 (the project with the fact ID F-0428-D) is 26 March 2027.",false,true,false,true,1561,16,2405.00
Q0428,E,random,26 March 2027,The active delivery date for Project DAWN-428 was 02 February 2027.,false,false,false,false,1764,16,1514.76
Q0428,E,bm25,26 March 2027,The active delivery date for Project DAWN-428 is 02 February 2027.,false,false,false,true,1563,16,1685.35
Q0429,E,full,01 June 2027,"Based on the provided context, Project ECLIPSE-429 has an active delivery date of 09 December 2027.",false,false,false,true,6455,50,3891.22
Q0429,E,visibility,01 June 2027,"According to the given context, Project ECLIPSE-429 has an active delivery date of 01 June 2027.",false,true,false,true,1565,16,2014.25
Q0429,E,random,01 June 2027,"The active delivery date for Project ECLIPSE-429-A was 18 October 2027, and for Project ECLIPSE-429-Mobile was 06 February 2027.",false,false,false,false,1785,16,2885.29
Q0429,E,bm25,01 June 2027,"According to the information provided, Project ECLIPSE-429 has an Active Delivery Date of 20 November 2027.",false,false,false,true,1560,16,1834.27
Q0430,E,full,04 December 2027,"According to the information provided, the active delivery date for Project FALCON-430 is ""16 June 2027"". This can be found in the first line of the given text: ""FACT_ID: F-0430-D"" with the next two lines indicating that this project",false,false,false,true,6454,50,5737.25
Q0430,E,visibility,04 December 2027,"The active delivery date for Project FALCON-430 was 16 June 2027, which is in the status of ""ACTIVE"".",false,false,false,true,1562,16,2239.20
Q0430,E,random,04 December 2027,"According to the context, Project FALCON-430 has an active delivery date of 04 December 2027.",true,true,true,true,1769,16,2365.56
Q0430,E,bm25,04 December 2027,The active delivery date for Project FALCON-430 is 15 December 2027.,false,false,false,true,1559,16,2030.67
Q0431,E,full,05 June 2027,"According to the information provided, Project GENESIS-431 has an active delivery date of ""06 January 2027"".",false,false,false,true,6453,50,3810.27
Q0431,E,visibility,05 June 2027,The active delivery date for Project GENESIS-431 is 06 January 2027.,false,false,false,true,1542,16,1412.30
Q0431,E,random,05 June 2027,The active delivery date for Project GENESIS-431 is 19 January 2027.,false,false,false,false,1830,16,1340.92
Q0431,E,bm25,05 June 2027,"Based on the information provided in the given context, the active delivery date for Project GENESIS-431 is:

06 January 2027",false,false,false,true,1552,16,1695.28
Q0432,E,full,23 November 2027,"According to the given context, Project HELIOS-432 has an active delivery date of 21 February 2027.",false,false,false,true,6453,50,3741.03
Q0432,E,visibility,23 November 2027,"According to the information provided, Project HELIOS-432 has an active delivery date of 25 March 2027.",false,false,false,true,1551,16,1677.03
Q0432,E,random,23 November 2027,The active delivery date for Project HELIOS-432 was 21 February 2027.,false,false,false,false,1773,16,1486.62
Q0432,E,bm25,23 November 2027,"According to the information provided in the given context, the active delivery date for Project HELIOS-432 is:

25 March 2027

This can be seen from the first document (DOC_0010) which states that the project has an Active Delivery Date of ""25 March",false,false,false,true,1544,16,4415.07
Q0433,E,full,04 May 2027,"Based on the information provided, Project IRIS-433 has an ""Active Delivery Date"" of 03 December 2027. This indicates that it is currently in progress and may be scheduled to go live or undergo some form of modification by this date.",false,false,false,true,6453,50,5345.63
Q0433,E,visibility,04 May 2027,"According to the context, Project IRIS-433 has an active delivery date of 03 December 2027.",false,false,false,true,1559,16,1768.20
Q0433,E,random,04 May 2027,The active delivery date for Project IRIS-433 was 20 August 2027.,false,false,false,false,1782,16,1290.62
Q0433,E,bm25,04 May 2027,The active delivery date for Project IRIS-433 is 03 December 2027.,false,false,false,true,1543,16,1543.63
Q0434,E,full,13 April 2027,"According to the context, Project JUPITER-434 has an ""active delivery date"" of 12 October 2027. This means that it is currently in progress as of that specific date.",false,false,false,true,6454,50,4704.55
Q0434,E,visibility,13 April 2027,"According to the information provided, Project JUPITER-434 has an Active Delivery Date of 12 October 2027.",false,false,false,true,1565,16,2081.72
Q0434,E,random,13 April 2027,The active delivery date for Project JUPITER-434 was 24 November 2027.,false,false,false,false,1851,16,1943.26
Q0434,E,bm25,13 April 2027,The active delivery date for Project JUPITER-434 is 24 November 2027.,false,false,false,true,1551,16,2012.75
Q0435,E,full,19 June 2027,"According to the information provided, Project KRONOS-435 has an active delivery date of 19 February 2027. This means that it will be ready for use by January 2027.",false,true,false,true,6454,50,4857.53
Q0435,E,visibility,19 June 2027,The active delivery date for Project KRONOS-435 is 19 February 2027.,false,true,false,true,1562,16,1697.43
Q0435,E,random,19 June 2027,"According to the context, Project KRONOS-435 has an active delivery date of 19 June 2027.",false,true,false,true,1775,16,1963.29
Q0435,E,bm25,19 June 2027,"Based on the information provided in the context, Project KRONOS-435 has an active delivery date of 19 February 2027.",false,true,false,true,1562,16,2723.62
Q0436,E,full,22 May 2027,"According to the information provided, Project LUNA-436 has an active delivery date of 22 May 2027.",false,true,false,true,6454,50,3898.44
Q0436,E,visibility,22 May 2027,The active delivery date for Project LUNA-436 is 22 May 2027.,true,true,true,true,1562,16,1437.78
Q0436,E,random,22 May 2027,"According to the information provided, the active delivery date for Project LUNA-436 was on 09 February 2027.",false,false,false,false,1773,16,1730.24
Q0436,E,bm25,22 May 2027,"Based on the information provided in the context, Project LUNA-436 has an active delivery date of 22 May 2027.",false,true,false,true,1556,16,1778.35
Q0437,E,full,07 February 2027,"According to the provided context, Project METEOR-437 has an ""active delivery date"" of 06 November 2027. This means that the project is still in progress as of this date, with no specific end date mentioned.",false,false,false,true,6454,50,5137.53
Q0437,E,visibility,07 February 2027,The active delivery date for Project METEOR-437 is 06 November 2027.,false,false,false,true,1563,16,1682.14
Q0437,E,random,07 February 2027,"To determine the active delivery date for Project METEOR-437, I'll need more information about the project's timeline or current status. However, here's what we can infer:

1. The project name appears to be ""METEOR-437"", which suggests it might be related to some",false,false,false,false,1896,16,3475.30
Q0437,E,bm25,07 February 2027,"Based on the information provided, the active delivery date for Project METEOR-437 is 06 November 2027.",false,false,false,true,1565,16,1765.67
Q0438,E,full,05 November 2027,"Based on the information provided, Project NEXUS-438 has an active delivery date of 02 June 2027.",false,false,false,true,6454,50,3819.83
Q0438,E,visibility,05 November 2027,"The active delivery date for Project NEXUS-438-B was 26 January 2027, for Project NEXUS-438-Legacy it was 22 June 2027, and for Project NEXUS-438-Mobile it was 0",false,false,false,true,1561,16,4504.68
Q0438,E,random,05 November 2027,"According to the provided context, Project NEXUS-438 has an active delivery date of 02 June 2027.",false,false,false,true,1787,16,2421.73
Q0438,E,bm25,05 November 2027,The active delivery date for Project NEXUS-438 is 02 June 2027.,false,false,false,true,1567,16,1651.78
Q0439,E,full,10 January 2027,"According to the document, Project ORION-439 has an active delivery date of 10 January 2027.",true,true,true,true,6453,50,3724.31
Q0439,E,visibility,10 January 2027,"According to the context, Project ORION-439 has an active delivery date of 10 January 2027.",true,true,true,true,1562,16,1642.34
Q0439,E,random,10 January 2027,"According to the information provided, Project ORION-439-A has an active delivery date of 24 November 2027.",false,false,false,true,1697,16,1765.09
Q0439,E,bm25,10 January 2027,"Based on the information provided in the context, the active delivery date for Project ORION-439 is 10 January 2027.",false,true,false,true,1548,16,1698.23
Q0440,E,full,01 December 2027,"Based on the provided information, the active delivery date for Project PHOENIX-440 is 10 December 2027.",false,false,false,true,6455,50,3844.70
Q0440,E,visibility,01 December 2027,"According to the context provided, the active delivery date for Project PHOENIX-440 is 10 December 2027.",false,false,false,true,1565,16,1698.48
Q0440,E,random,01 December 2027,The active delivery date for Project PHOENIX-440 is 28 February 2027.,false,false,false,false,1852,16,1463.87
Q0440,E,bm25,01 December 2027,"According to the information provided, Project PHOENIX-440 has an active delivery date of 04 July 2027.",false,false,false,true,1564,16,1771.79
Q0441,E,full,04 September 2027,"Based on the provided context, Project QUASAR-441 has an active delivery date of 04 September 2027.",true,true,true,true,6454,50,3779.84
Q0441,E,visibility,04 September 2027,"The active delivery date for Project QUASAR-441 was 04 September 2027, as mentioned in the second sentence of the given context.",false,true,false,true,1555,16,2042.46
Q0441,E,random,04 September 2027,"According to the information provided, Project QUASAR-441 has an Active Delivery Date of 08 September 2027.",false,false,false,false,1839,16,2410.91
